['cmake', 'libopenblas_sandybridgep-r0.2.13.a', 'libopenblas.a', 'libopenblas_sandybridgep-r0.2.13.so', 'libopenblas.so', 'libopenblas.so.0']
['cmake', 'libopenblas_sandybridgep-r0.2.13.a', 'libopenblas.a', 'libopenblas_sandybridgep-r0.2.13.so', 'libopenblas.so', 'libopenblas.so.0']
batchsize : 100000  nsubrounds : 1  lastbatchsize : 100000   maxpermultiply : 7500  initialising_batch_size : 100000


*****************************
kmeans with algorithm : Mini Batch Kmeans	 estimated memory required : 3201120 bytes 	 init validation mse : 0.476774
round 	subround 	roundchanges 	nXcalcs 	ncalcs 	time 	valmse 
107	0		180		216000000		216002140	430	-
108	0		187		218000000		218002160	434	-
109	0		188		220000000		220002180	438	-
110	0		202		222000000		222002200	442	0.666651
111	0		187		224000000		224002220	445	-
112	0		184		226000000		226002240	449	-
113	0		209		228000000		228002260	453	-
114	0		190		230000000		230002280	457	-
115	0		170		232000000		232002300	460	0.647021
116	0		181		234000000		234002320	464	-
117	0		157		236000000		236002340	468	-
118	0		171		238000000		238002360	472	-
119	0		171		240000000		240002380	475	-
120	0		163		242000000		242002400	479	0.632903
121	0		163		244000000		244002420	483	-
122	0		163		246000000		246002440	487	-
123	0		172		248000000		248002460	490	-
124	0		196		250000000		250002480	494	-
125	0		171		252000000		252002500	498	0.614715
126	0		138		254000000		254002520	502	-
127	0		125		256000000		256002540	505	-
128	0		139		258000000		258002560	509	-
129	0		131		260000000		260002580	513	-
130	0		130		262000000		262002600	517	0.599167
131	0		120		264000000		264002620	520	-
132	0		117		266000000		266002640	524	-
133	0		113		268000000		268002660	528	-
134	0		117		270000000		270002680	532	-
135	0		141		272000000		272002700	536	0.590956
136	0		139		274000000		274002720	539	-
137	0		115		276000000		276002740	543	-
138	0		101		278000000		278002760	547	-
139	0		91		280000000		280002780	551	-
140	0		92		282000000		282002800	556	0.584702
141	0		97		284000000		284002820	559	-
142	0		92		286000000		286002840	563	-
143	0		98		288000000		288002860	567	-
144	0		112		290000000		290002880	571	-
145	0		105		292000000		292002900	574	0.574503
146	0		86		294000000		294002920	578	-
147	0		82		296000000		296002940	582	-
148	0		65		298000000		298002960	586	-
149	0		82		300000000		300002980	589	-
150	0		77		302000000		302003000	593	0.566664
151	0		74		304000000		304003020	597	-
152	0		74		306000000		306003040	601	-
153	0		79		308000000		308003060	604	-
154	0		84		310000000		310003080	608	-
155	0		76		312000000		312003100	612	0.559941
156	0		62		314000000		314003120	616	-
157	0		66		316000000		316003140	619	-
158	0		68		318000000		318003160	623	-
159	0		66		320000000		320003180	627	-
160	0		58		322000000		322003200	631	0.555436
161	0		45		324000000		324003220	634	-
162	0		41		326000000		326003240	638	-
163	0		35		328000000		328003260	642	-
164	0		53		330000000		330003280	646	-
165	0		54		332000000		332003300	649	0.554170
166	0		64		334000000		334003320	653	-
167	0		45		336000000		336003340	657	-
168	0		50		338000000		338003360	661	-
169	0		59		340000000		340003380	665	-
170	0		67		342000000		342003400	668	0.548259
171	0		59		344000000		344003420	672	-
172	0		51		346000000		346003440	676	-
173	0		56		348000000		348003460	680	-
174	0		51		350000000		350003480	683	-
175	0		52		352000000		352003500	687	0.543308
176	0		46		354000000		354003520	691	-
177	0		39		356000000		356003540	695	-
178	0		39		358000000		358003560	698	-
179	0		38		360000000		360003580	702	-
180	0		38		362000000		362003600	706	0.539911
181	0		45		364000000		364003620	710	-
182	0		33		366000000		366003640	713	-
183	0		42		368000000		368003660	717	-
184	0		39		370000000		370003680	721	-
185	0		26		372000000		372003700	725	0.539676
186	0		29		374000000		374003720	728	-
187	0		27		376000000		376003740	732	-
188	0		23		378000000		378003760	736	-
189	0		25		380000000		380003780	740	-
190	0		20		382000000		382003800	743	0.540004
191	0		19		384000000		384003820	747	-
192	0		24		386000000		386003840	751	-
193	0		39		388000000		388003860	755	-
194	0		46		390000000		390003880	758	-
195	0		54		392000000		392003900	762	0.540807
196	0		38		394000000		394003920	766	-
197	0		41		396000000		396003940	770	-
198	0		40		398000000		398003960	773	-
199	0		49		400000000		400003980	777	-
200	0		48		402000000		402004000	781	0.541168
201	0		44		404000000		404004020	785	-
202	0		37		406000000		406004040	788	-
203	0		35		408000000		408004060	792	-
204	0		39		410000000		410004080	796	-
205	0		33		412000000		412004100	800	0.540860
206	0		44		414000000		414004120	803	-
207	0		37		416000000		416004140	807	-
208	0		42		418000000		418004160	811	-
209	0		38		420000000		420004180	815	-
210	0		43		422000000		422004200	818	0.542049
211	0		44		424000000		424004220	822	-
212	0		36		426000000		426004240	826	-
213	0		34		428000000		428004260	830	-
214	0		30		430000000		430004280	834	-
215	0		25		432000000		432004300	837	0.543120
216	0		24		434000000		434004320	841	-
217	0		18		436000000		436004340	845	-
218	0		15		438000000		438004360	849	-
219	0		20		440000000		440004380	852	-
220	0		25		442000000		442004400	856	0.544244
221	0		21		444000000		444004420	860	-
222	0		18		446000000		446004440	863	-
223	0		15		448000000		448004460	867	-
224	0		16		450000000		450004480	871	-
225	0		18		452000000		452004500	875	0.545251
226	0		16		454000000		454004520	878	-
227	0		12		456000000		456004540	882	-
228	0		10		458000000		458004560	886	-
229	0		15		460000000		460004580	890	-
230	0		8		462000000		462004600	893	0.545233
231	0		14		464000000		464004620	897	-
232	0		14		466000000		466004640	901	-
233	0		16		468000000		468004660	905	-
234	0		13		470000000		470004680	909	-
235	0		15		472000000		472004700	912	0.545245
236	0		12		474000000		474004720	916	-
237	0		11		476000000		476004740	920	-
238	0		9		478000000		478004760	923	-
239	0		6		480000000		480004780	927	-
240	0		5		482000000		482004800	931	0.545766
241	0		4		484000000		484004820	935	-
242	0		4		486000000		486004840	938	-
243	0		4		488000000		488004860	942	-
244	0		4		490000000		490004880	946	-
245	0		4		492000000		492004900	950	0.546062
246	0		5		494000000		494004920	954	-
247	0		3		496000000		496004940	957	-
248	0		3		498000000		498004960	961	-
249	0		5		500000000		500004980	965	-
250	0		6		502000000		502005000	969	0.546233
251	0		4		504000000		504005020	972	-
252	0		12		506000000		506005040	976	-
253	0		14		508000000		508005060	980	-
254	0		13		510000000		510005080	984	-
255	0		10		512000000		512005100	987	0.548156
256	0		11		514000000		514005120	991	-
257	0		12		516000000		516005140	995	-
258	0		8		518000000		518005160	999	-
259	0		4		520000000		520005180	1002	-
260	0		8		522000000		522005200	1006	0.548634
261	0		6		524000000		524005220	1010	-
262	0		8		526000000		526005240	1014	-
263	0		14		528000000		528005260	1017	-
264	0		17		530000000		530005280	1021	-
265	0		21		532000000		532005300	1025	0.548964
266	0		23		534000000		534005320	1029	-
267	0		22		536000000		536005340	1032	-
268	0		26		538000000		538005360	1036	-
269	0		27		540000000		540005380	1040	-
270	0		36		542000000		542005400	1044	0.549680
271	0		34		544000000		544005420	1047	-
272	0		34		546000000		546005440	1051	-
273	0		48		548000000		548005460	1055	-
274	0		44		550000000		550005480	1059	-
275	0		48		552000000		552005500	1062	0.550301
276	0		55		554000000		554005520	1066	-
277	0		57		556000000		556005540	1070	-
278	0		59		558000000		558005560	1074	-
279	0		62		560000000		560005580	1077	-
280	0		70		562000000		562005600	1081	0.551214
281	0		64		564000000		564005620	1085	-
282	0		50		566000000		566005640	1089	-
283	0		65		568000000		568005660	1092	-
284	0		96		570000000		570005680	1096	-
285	0		100		572000000		572005700	1100	0.550388
286	0		119		574000000		574005720	1104	-
287	0		110		576000000		576005740	1107	-
288	0		98		578000000		578005760	1111	-
289	0		104		580000000		580005780	1115	-
290	0		94		582000000		582005800	1119	0.548588
291	0		100		584000000		584005820	1122	-
292	0		105		586000000		586005840	1126	-
293	0		117		588000000		588005860	1130	-
294	0		101		590000000		590005880	1134	-
295	0		96		592000000		592005900	1137	0.547507
296	0		92		594000000		594005920	1141	-
297	0		85		596000000		596005940	1145	-
298	0		108		598000000		598005960	1149	-
299	0		100		600000000		600005980	1152	-
300	0		105		602000000		602006000	1156	0.547089
301	0		95		604000000		604006020	1160	-
302	0		74		606000000		606006040	1164	-
303	0		72		608000000		608006060	1168	-
304	0		80		610000000		610006080	1171	-
305	0		91		612000000		612006100	1175	0.546191
306	0		79		614000000		614006120	1179	-
307	0		105		616000000		616006140	1183	-
308	0		85		618000000		618006160	1186	-
309	0		100		620000000		620006180	1190	-
310	0		113		622000000		622006200	1194	0.545735
311	0		106		624000000		624006220	1198	-
312	0		105		626000000		626006240	1201	-
313	0		114		628000000		628006260	1205	-
314	0		126		630000000		630006280	1209	-
315	0		125		632000000		632006300	1213	0.545430
316	0		129		634000000		634006320	1216	-
317	0		143		636000000		636006340	1220	-
318	0		146		638000000		638006360	1224	-
319	0		139		640000000		640006380	1228	-
320	0		158		642000000		642006400	1232	0.544229
321	0		182		644000000		644006420	1235	-
322	0		189		646000000		646006440	1239	-
323	0		212		648000000		648006460	1243	-
324	0		199		650000000		650006480	1247	-
325	0		182		652000000		652006500	1250	0.543013
326	0		166		654000000		654006520	1254	-
327	0		160		656000000		656006540	1258	-
328	0		174		658000000		658006560	1262	-
329	0		178		660000000		660006580	1265	-
330	0		164		662000000		662006600	1269	0.543519
331	0		168		664000000		664006620	1273	-
332	0		161		666000000		666006640	1277	-
333	0		155		668000000		668006660	1280	-
334	0		168		670000000		670006680	1284	-
335	0		181		672000000		672006700	1288	0.539799
336	0		185		674000000		674006720	1292	-
337	0		168		676000000		676006740	1295	-
338	0		161		678000000		678006760	1299	-
339	0		191		680000000		680006780	1303	-
340	0		201		682000000		682006800	1307	0.536425
341	0		168		684000000		684006820	1310	-
342	0		163		686000000		686006840	1314	-
343	0		166		688000000		688006860	1318	-
344	0		154		690000000		690006880	1322	-
345	0		177		692000000		692006900	1325	0.535658
346	0		211		694000000		694006920	1329	-
347	0		215		696000000		696006940	1333	-
348	0		206		698000000		698006960	1337	-
349	0		228		700000000		700006980	1341	-
350	0		186		702000000		702007000	1344	0.531831
351	0		208		704000000		704007020	1348	-
352	0		206		706000000		706007040	1352	-
353	0		207		708000000		708007060	1356	-
354	0		214		710000000		710007080	1359	-
355	0		216		712000000		712007100	1363	0.526253
356	0		226		714000000		714007120	1367	-
357	0		229		716000000		716007140	1371	-
358	0		237		718000000		718007160	1374	-
359	0		242		720000000		720007180	1378	-
360	0		239		722000000		722007200	1382	0.519551
361	0		241		724000000		724007220	1386	-
362	0		241		726000000		726007240	1389	-
363	0		225		728000000		728007260	1393	-
364	0		231		730000000		730007280	1397	-
365	0		220		732000000		732007300	1401	0.515148
366	0		182		734000000		734007320	1404	-
367	0		193		736000000		736007340	1408	-
368	0		176		738000000		738007360	1412	-
369	0		164		740000000		740007380	1416	-
370	0		179		742000000		742007400	1420	0.514240
371	0		187		744000000		744007420	1423	-
372	0		205		746000000		746007440	1427	-
373	0		200		748000000		748007460	1431	-
374	0		194		750000000		750007480	1435	-
375	0		198		752000000		752007500	1438	0.511690
376	0		217		754000000		754007520	1442	-
377	0		191		756000000		756007540	1446	-
378	0		188		758000000		758007560	1450	-
379	0		170		760000000		760007580	1453	-
380	0		158		762000000		762007600	1457	0.511065
381	0		157		764000000		764007620	1461	-
382	0		156		766000000		766007640	1465	-
383	0		150		768000000		768007660	1469	-
384	0		164		770000000		770007680	1472	-
385	0		163		772000000		772007700	1476	0.508779
386	0		174		774000000		774007720	1480	-
387	0		164		776000000		776007740	1484	-
388	0		168		778000000		778007760	1487	-
389	0		184		780000000		780007780	1491	-
390	0		171		782000000		782007800	1495	0.510096
391	0		195		784000000		784007820	1499	-
392	0		213		786000000		786007840	1502	-
393	0		209		788000000		788007860	1506	-
394	0		189		790000000		790007880	1510	-
395	0		173		792000000		792007900	1514	0.513204
396	0		176		794000000		794007920	1517	-
397	0		155		796000000		796007940	1521	-
398	0		152		798000000		798007960	1525	-
399	0		146		800000000		800007980	1529	-
400	0		118		802000000		802008000	1533	0.517013
401	0		124		804000000		804008020	1536	-
402	0		123		806000000		806008040	1540	-
403	0		146		808000000		808008060	1544	-
404	0		149		810000000		810008080	1548	-
405	0		140		812000000		812008100	1551	0.516969
406	0		133		814000000		814008120	1555	-
407	0		151		816000000		816008140	1559	-
408	0		151		818000000		818008160	1563	-
409	0		128		820000000		820008180	1566	-
410	0		129		822000000		822008200	1570	0.517099
411	0		149		824000000		824008220	1574	-
412	0		149		826000000		826008240	1578	-
413	0		135		828000000		828008260	1581	-
414	0		134		830000000		830008280	1585	-
415	0		150		832000000		832008300	1589	0.516857
416	0		174		834000000		834008320	1609	-
417	0		147		836000000		836008340	1619	-
418	0		141		838000000		838008360	1628	-
419	0		127		840000000		840008380	1632	-
420	0		115		842000000		842008400	1635	0.515972
421	0		130		844000000		844008420	1639	-
422	0		129		846000000		846008440	1643	-
423	0		127		848000000		848008460	1647	-
424	0		133		850000000		850008480	1651	-
425	0		151		852000000		852008500	1654	0.516091
426	0		129		854000000		854008520	1658	-
427	0		123		856000000		856008540	1662	-
428	0		109		858000000		858008560	1666	-
429	0		128		860000000		860008580	1670	-
430	0		165		862000000		862008600	1673	0.510908
431	0		147		864000000		864008620	1677	-
432	0		149		866000000		866008640	1681	-
433	0		152		868000000		868008660	1685	-
434	0		163		870000000		870008680	1689	-
435	0		166		872000000		872008700	1692	0.502392
436	0		188		874000000		874008720	1696	-
437	0		184		876000000		876008740	1700	-
438	0		177		878000000		878008760	1704	-
439	0		176		880000000		880008780	1707	-
440	0		201		882000000		882008800	1711	0.496218
441	0		181		884000000		884008820	1715	-
442	0		165		886000000		886008840	1719	-
443	0		159		888000000		888008860	1722	-
444	0		167		890000000		890008880	1726	-
445	0		167		892000000		892008900	1730	0.491468
446	0		133		894000000		894008920	1734	-
447	0		127		896000000		896008940	1737	-
448	0		128		898000000		898008960	1741	-
449	0		131		900000000		900008980	1745	-
450	0		146		902000000		902009000	1749	0.487214
451	0		161		904000000		904009020	1752	-
452	0		146		906000000		906009040	1756	-
453	0		135		908000000		908009060	1760	-
454	0		133		910000000		910009080	1764	-
455	0		133		912000000		912009100	1767	0.480364
456	0		121		914000000		914009120	1771	-
457	0		115		916000000		916009140	1775	-
458	0		119		918000000		918009160	1779	-
459	0		110		920000000		920009180	1782	-
460	0		105		922000000		922009200	1786	0.477056
461	0		97		924000000		924009220	1790	-
462	0		116		926000000		926009240	1794	-
463	0		125		928000000		928009260	1797	-
464	0		120		930000000		930009280	1801	-
465	0		117		932000000		932009300	1805	0.475839
466	0		116		934000000		934009320	1809	-
467	0		110		936000000		936009340	1812	-
468	0		110		938000000		938009360	1816	-
469	0		123		940000000		940009380	1820	-
470	0		124		942000000		942009400	1824	0.473760
471	0		125		944000000		944009420	1827	-
472	0		145		946000000		946009440	1831	-
473	0		129		948000000		948009460	1835	-
474	0		129		950000000		950009480	1839	-
475	0		140		952000000		952009500	1842	0.472670
476	0		145		954000000		954009520	1846	-
477	0		115		956000000		956009540	1850	-
478	0		97		958000000		958009560	1854	-
479	0		94		960000000		960009580	1857	-
480	0		93		962000000		962009600	1861	0.468820
481	0		86		964000000		964009620	1865	-
482	0		85		966000000		966009640	1869	-
483	0		101		968000000		968009660	1872	-
484	0		102		970000000		970009680	1877	-
485	0		102		972000000		972009700	1880	0.465623
486	0		83		974000000		974009720	1884	-
487	0		82		976000000		976009740	1888	-
488	0		92		978000000		978009760	1892	-
489	0		88		980000000		980009780	1895	-
490	0		90		982000000		982009800	1899	0.464279
491	0		77		984000000		984009820	1903	-
492	0		68		986000000		986009840	1907	-
493	0		63		988000000		988009860	1910	-
494	0		64		990000000		990009880	1914	-
495	0		49		992000000		992009900	1918	0.464160
496	0		39		994000000		994009920	1922	-
497	0		40		996000000		996009940	1925	-
498	0		23		998000000		998009960	1929	-
499	0		25		1000000000		1000009980	1933	-
500	0		24		1002000000		1002010000	1937	0.465110
501	0		23		1004000000		1004010020	1940	-
502	0		24		1006000000		1006010040	1944	-
503	0		27		1008000000		1008010060	1948	-
504	0		29		1010000000		1010010080	1952	-
505	0		27		1012000000		1012010100	1955	0.466174
506	0		22		1014000000		1014010120	1959	-
507	0		18		1016000000		1016010140	1963	-
508	0		20		1018000000		1018010160	1967	-
509	0		20		1020000000		1020010180	1970	-
510	0		15		1022000000		1022010200	1974	0.467533
511	0		13		1024000000		1024010220	1978	-
512	0		10		1026000000		1026010240	1982	-
513	0		13		1028000000		1028010260	1986	-
514	0		17		1030000000		1030010280	1989	-
515	0		22		1032000000		1032010300	1993	0.467843
516	0		22		1034000000		1034010320	1997	-
517	0		24		1036000000		1036010340	2001	-
518	0		32		1038000000		1038010360	2004	-
519	0		31		1040000000		1040010380	2008	-
520	0		30		1042000000		1042010400	2012	0.469894
521	0		28		1044000000		1044010420	2016	-
522	0		26		1046000000		1046010440	2019	-
523	0		30		1048000000		1048010460	2023	-
524	0		34		1050000000		1050010480	2027	-
525	0		38		1052000000		1052010500	2031	0.470775
526	0		32		1054000000		1054010520	2034	-
527	0		37		1056000000		1056010540	2038	-
528	0		46		1058000000		1058010560	2042	-
529	0		45		1060000000		1060010580	2046	-
530	0		38		1062000000		1062010600	2049	0.472493
531	0		39		1064000000		1064010620	2053	-
532	0		42		1066000000		1066010640	2057	-
533	0		38		1068000000		1068010660	2061	-
534	0		33		1070000000		1070010680	2064	-
535	0		29		1072000000		1072010700	2068	0.474809
536	0		28		1074000000		1074010720	2072	-
537	0		33		1076000000		1076010740	2076	-
538	0		33		1078000000		1078010760	2079	-
539	0		38		1080000000		1080010780	2083	-
540	0		32		1082000000		1082010800	2087	0.477270
541	0		27		1084000000		1084010820	2091	-
542	0		29		1086000000		1086010840	2094	-
543	0		17		1088000000		1088010860	2098	-
544	0		24		1090000000		1090010880	2102	-
545	0		23		1092000000		1092010900	2106	0.479467
546	0		14		1094000000		1094010920	2109	-
547	0		16		1096000000		1096010940	2113	-
548	0		18		1098000000		1098010960	2117	-
549	0		10		1100000000		1100010980	2121	-
550	0		12		1102000000		1102011000	2124	0.480294
551	0		13		1104000000		1104011020	2128	-
552	0		19		1106000000		1106011040	2132	-
553	0		16		1108000000		1108011060	2136	-
554	0		17		1110000000		1110011080	2139	-
555	0		14		1112000000		1112011100	2143	0.480434
556	0		9		1114000000		1114011120	2147	-
557	0		8		1116000000		1116011140	2151	-
558	0		9		1118000000		1118011160	2154	-
559	0		6		1120000000		1120011180	2158	-
560	0		10		1122000000		1122011200	2162	0.481271
561	0		15		1124000000		1124011220	2166	-
562	0		13		1126000000		1126011240	2169	-
563	0		12		1128000000		1128011260	2173	-
564	0		5		1130000000		1130011280	2177	-
565	0		4		1132000000		1132011300	2181	0.482891
566	0		3		1134000000		1134011320	2184	-
567	0		4		1136000000		1136011340	2188	-
568	0		4		1138000000		1138011360	2192	-
569	0		8		1140000000		1140011380	2196	-
570	0		11		1142000000		1142011400	2199	0.483598
571	0		9		1144000000		1144011420	2203	-
572	0		11		1146000000		1146011440	2207	-
573	0		15		1148000000		1148011460	2211	-
574	0		19		1150000000		1150011480	2214	-
575	0		23		1152000000		1152011500	2218	0.484307
576	0		31		1154000000		1154011520	2222	-
577	0		34		1156000000		1156011540	2226	-
578	0		40		1158000000		1158011560	2229	-
579	0		44		1160000000		1160011580	2233	-
580	0		44		1162000000		1162011600	2237	0.487041
581	0		38		1164000000		1164011620	2241	-
582	0		34		1166000000		1166011640	2245	-
583	0		39		1168000000		1168011660	2248	-
584	0		40		1170000000		1170011680	2252	-
585	0		35		1172000000		1172011700	2256	0.488566
586	0		40		1174000000		1174011720	2260	-
587	0		42		1176000000		1176011740	2263	-
588	0		48		1178000000		1178011760	2267	-
589	0		40		1180000000		1180011780	2271	-
590	0		45		1182000000		1182011800	2275	0.489182
591	0		38		1184000000		1184011820	2278	-
592	0		38		1186000000		1186011840	2282	-
593	0		32		1188000000		1188011860	2286	-
594	0		30		1190000000		1190011880	2290	-
595	0		21		1192000000		1192011900	2294	0.491288
596	0		21		1194000000		1194011920	2297	-
597	0		23		1196000000		1196011940	2301	-
598	0		19		1198000000		1198011960	2305	-
599	0		23		1200000000		1200011980	2309	-
600	0		32		1202000000		1202012000	2312	0.494417
601	0		31		1204000000		1204012020	2316	-
602	0		27		1206000000		1206012040	2320	-
603	0		27		1208000000		1208012060	2324	-
604	0		25		1210000000		1210012080	2327	-
605	0		28		1212000000		1212012100	2331	0.497245
606	0		20		1214000000		1214012120	2335	-
607	0		23		1216000000		1216012140	2339	-
608	0		32		1218000000		1218012160	2342	-
609	0		33		1220000000		1220012180	2346	-
610	0		32		1222000000		1222012200	2350	0.499345
611	0		34		1224000000		1224012220	2354	-
612	0		29		1226000000		1226012240	2358	-
613	0		29		1228000000		1228012260	2362	-
614	0		19		1230000000		1230012280	2365	-
615	0		23		1232000000		1232012300	2369	0.501133
616	0		21		1234000000		1234012320	2373	-
617	0		17		1236000000		1236012340	2377	-
618	0		19		1238000000		1238012360	2380	-
619	0		17		1240000000		1240012380	2384	-
620	0		20		1242000000		1242012400	2388	0.503445
621	0		17		1244000000		1244012420	2392	-
622	0		15		1246000000		1246012440	2395	-
623	0		19		1248000000		1248012460	2399	-
624	0		15		1250000000		1250012480	2403	-
625	0		12		1252000000		1252012500	2407	0.503735
626	0		10		1254000000		1254012520	2410	-
627	0		11		1256000000		1256012540	2414	-
628	0		9		1258000000		1258012560	2418	-
629	0		4		1260000000		1260012580	2422	-
630	0		3		1262000000		1262012600	2425	0.503733
631	0		2		1264000000		1264012620	2429	-
632	0		4		1266000000		1266012640	2433	-
633	0		2		1268000000		1268012660	2437	-
634	0		1		1270000000		1270012680	2441	-
635	0		1		1272000000		1272012700	2444	0.504002
636	0		1		1274000000		1274012720	2448	-
637	0		1		1276000000		1276012740	2452	-
638	0		0		1278000000		1278012760	2456	-

Total rounds: 639	Mini rounds : 639	round changes : 0	distance calcs in X-update : 1278000000	total distance calcs : 1278012760	 time : 2456 ms
final mse : 0.610896	 # empty : 0	 final validation mse : 0.504002
*****************************
